Location,Y_Coordinate,X_Coordinate
RICHARDS CLEANERS,-80.19028035302802,25.76028243379727
FUTURAMA CLEANERS INC,-80.37001148422513,25.577746940104962
RAINBOW DODGE,-80.20954147202723,25.85667690282514
KENDALL TOYOTA,-80.32130261111503,25.669604630566617
BP OIL CO #24571,-80.32080261121779,25.671704631443454
WEST MIAMI AUTO PARTS INC,-80.28601954723322,25.763840516748886
BP OIL CO #24668,-80.35472484126016,25.60000461255535
BP OIL CO #24612,-80.33650261837475,25.76150465416441
SPECIALTY BANK LIQUIDATORS,-81.31579967656518,28.554566798831846
FLORIDA DLE ORLANDO REG CRIME LAB,-81.38486500219197,28.545406350409312
FOX RENT-A-CAR,-81.34631215431975,28.44966641216705
AMOCO SERVICE STATION #6222,-80.20056358222956,25.928450699365154
AMOCO SERVICE STATION #60091,-80.33970261396131,25.577304606545606
AMOCO SERVICE STATION #60021,-80.43880264656141,25.713304639803315
AMOCO SERVICE STATION #7043,-80.2332739227373,25.831632312864816
AMOCO SERVICE STATION #622,-80.367502626535,25.739804647364394
AMOCO SERVICE STATION #7006,-80.46864501129983,25.476979190482407
AMOCO SERVICE STATION #1668,-80.16620257182787,25.91180469541191
AMOCO SERVICE STATION #4264,-80.26135345638366,25.726472534978928
HESS CORPORATION #09370,-80.20500258994122,26.19556032201106
DRY CLEAN USA,-80.31299950576211,26.00655974459473
RAMSEY PAINT & BODY INC,-80.14458231992258,26.103058244914262
C C COLBY UPHOLSTERY,-80.19943256215326,26.249355558635454
QC LABORATORIES INC,-80.16561276881306,26.04727986902695
S&O TECK,-80.15790335407884,26.192330850110057
RICHARD WRIGHT OLDSMOBILE GMC,-82.12305484751586,29.151765033896048
ANTENNAS FOR COMMUNICATION MICRODYN,-81.99433564172091,29.081498103540426
MAACO AUTO PAINTING,-80.24341418275719,27.18283012507021
MARION COMMUNITY HOSPITAL,-82.13642207493868,29.175417316366566
FIREARMS IMPORT & EXPORT CORP,-80.27378146352144,25.895789078245777
NEWAY UNIFORM SUPPLY,-80.25716054239653,25.898109495788315
STATE CHEMICAL MFG CO,-80.20974980474874,25.83524634145613
OCEAN PAINT & BODY SHOP,-80.32408661663864,25.856008678593795
TROPICAL DRY CLEANERS,-80.40470263776709,25.760304651873234
REGENCY CLEANERS,-80.40910263926946,25.760004652486803
BIOKEN ENGINEERING CORP,-80.27061651482379,25.75936084866583
STS CORPORATION OF MIAMI,-80.28436819019822,25.92181555656396
EMC OIL CORPORATION,-80.29502916097148,25.737729509614493
MARES YACHTS GREENCOVE SPRINGS,-81.65936018591032,29.980964214497615
DUSOBOX CORP,-81.39290855568025,28.405996955613407
ECO FREEZ,-81.39714744896553,28.504205312773696
MONTEREY MUSHROOM FARM,-81.60791973987126,28.750080366549835
COLONIAL PLAZA CLEANERS,-81.35103460342923,28.551210936428813
A TO Z AUTO PARTS TWO INC,-81.46009524848438,28.630503952584476
DATAMETRICS CORP,-81.40068214276293,28.462290302391782
DON REID FORD INC,-81.36568197060647,28.611048006078462
HIGHWAY EQUIP & SUPPLY,-81.3941008650868,28.53981415469746
SUNOCO SERVICE STATION,-81.39771967210478,28.536249765265197
CLARK FINISHING CO,-81.4303030162287,28.580021996586787
MOLDED FIBERGLASS IND,-81.43335579338171,28.546641433194893
AMOCO SERVICE STATION #2211,-80.23183869930862,25.808642640182196
RECHTIEN INTERNATIONAL TRUCKS,-80.31889150378096,25.833893561682284
W T 60 MINUTE CLEANERS,-80.35262161882834,25.61339261619778
ANTHONY ABRAHAM BUICK GMC,-80.2585819839165,25.757839765708546
MIAMI HONDA,-80.2465859261998,25.808810223246123
B P DOWNTOWN SERVICE,-84.28013529618971,30.444885221209862
CHROMALLOY TALLAHASSEE,-84.3480829278229,30.472507419785778
ROSLUND'S PAINT & BODY,-84.35264420723871,30.464773751798308
LAKE BRADFORD ROAD WWTP,-84.30137435774091,30.426126438176535
ADMINISTRATION GENERAL SERVICE,-84.27904474043123,30.43835449794226
FLORIDA AUTOMOTIVE CONSULTANTS,-84.22955806048893,30.449967640997087
DELTA LABORATORIES INC,-82.18396231359117,29.266053031294447
SEABOARD MARION WASTE OIL,-81.90375739472896,29.148819094062276
TENNECO #016 - 08 (FORMER),-82.13929976987535,29.169398844112035
1 PRICE DRY CLEANER,-80.25666927009077,26.13056030473502
INTERNATIONAL ALBATROSS INC,-80.2970833881369,25.937649838769808
TOUCH OF CLASS DRY CLEANERS,-80.6201701228952,28.033446105420573
TOUCH OF CLASS DRY CLEANERS,-80.6201701228952,28.033446105420573
THE BRASS KNOCKER,-82.51681526429874,27.26147817727402
BELLSOUTH DYBHFLPO 33850,-80.9928112394291,29.14565547797367
MASTER TECH AUTO BODY INC,-80.27789149511575,25.993060269845888
GARYS AUTOMOTIVE INC,-80.17391924681556,26.164449203869435
TEXACO #241100008,-81.70138664941595,30.177518648923364
ABNEY CONSTRUCTION CO INC,-81.7029587871493,30.120830385338227
ORANGE PARK DRY CLEANERS,-81.70219167768316,30.180662038536244
RONNIE ROBINSON INC,-81.68541724956069,30.003213441872653
H & S FIBERGLASS INC,-81.69472536324068,29.997227884753794
GARBER BUICK PONTIAC GMC TRUCK INC,-81.68060991493226,29.99751274600906
GENERAL RV CENTER,-81.7175930437943,30.190340790289145
FLORIDA DOT DOCTORS INLET MAINT,-81.77240297408869,30.118851133518834
MAGNUM AUTOMOTIVE,-81.77599589265778,30.134882470133803
CLAY OIL CORP,-81.76834177750185,30.097766962120446
PALACE DRY CLEANERS,-81.49108748114462,28.67080923992693
DADE COUNTY PARKVIEW ELEMENTARY,-80.23417345301411,25.935499505850792
DADE COUNTY MIAMI GARDENS ELEMENTARY,-80.27502957624002,25.95006098047672
SARI EXPRESS FORWARDERS INC,-80.32694506237065,25.859994623560226
SOUTHERN SANITATION SOUTHEAST,-80.19722480345503,25.941671368905116
REAL PAINT & BODY SHOP INC,-80.3551137349823,25.798393551835307
CENTRAL CONCRETE SUPERMIX - MIAMI,-80.31611372331356,25.762115765773135
KENDALL FALLS AUTOMOTIVE,-80.33449961459503,25.64643348606127
BETA ANALYTIC INC,-80.31438683243172,25.724592394767168
FEGAR MOBIL,-80.3355869228663,25.733319785755377
EXXONMOBIL OIL CORP #11179,-80.40098977415339,25.686221717813194
EAGLE CLEANERS,-84.244899954687,30.495366789751436
GULF COAST PARTS SUPPLY LLC,-82.86505904764506,29.493605094886973
TRI CO TRANSMISSION AUTO REPAIR,-82.85420529285409,29.46719181163602
A & N CORP,-82.67912720010001,29.035593491162256
ISLAND FREIGHT SERVICES LLC,-82.47335692894619,29.361405490847034
LIL CHAMP FOOD STORES INC #1181,-82.44841497875069,29.394188638107323
CIRCLE K #2812,-82.85993526731467,29.480167509105463
CIRCLE K #7306,-82.7238104144651,29.252678458357565
BROWARD COUNTY SUNRISE MIDDLE SCHOOL,-80.12319017566405,26.143708254926462
BROWARD COUNTY WALTER C YOUNG MIDDLE SC,-80.32300034203813,26.014188246164775
JIM SALLEY CHEVRON INC,-80.16524066328743,26.244837891363748
BROWARD COUNTY COMMUNITY COLLEGE,-80.14080256873959,26.119504748889
SUPERCUTS,-80.14770896103173,26.165666482912293
LINDBERG HEAT TREATING COMPANY,-80.13639145732958,26.12000474893065
1 PRICE DRY CLEANING,-80.12802229268138,26.31644671622808
"""A"" LIGHTING MAINTENANCE CORPORATION",-80.13166923499085,26.184726987838918
FLORIDA AUTO BODY NORTH INC,-80.20139147916093,26.255282560149816
BELLSOUTH PMBHFL E8444,-80.18722480862502,26.259171450366555
MOLD MASTER INC,-80.24361370886928,26.037782504133766
DRY CLEAN USA,-80.14083590300874,26.124171416815056
S & P CLEANERS,-81.3947252281008,28.59318311203691
HOSE POWER USA,-81.71417693190571,30.181783760662178
WINN DIXIE #40,-81.70224981676952,30.166872729810628
HUNTLEY JIFFY FOOD STORES #19,-81.70986350584892,29.9843220200792
HUNTLEY JIFFY FOOD STORES #48,-81.80969037106577,30.049576087945834
CLAY COUNTY DEPT OF ENVIRONMENTAL SERVICES,-81.73828034842516,30.000996356688113
KANGAROO #1172,-81.86503197105944,30.073141564484185
OCEAN ZONES INC,-81.71480293113024,30.178991537899915
HESS CORPORATION #09372,-81.74773096778932,30.159661560370985
SC & A PUBLISHING CO INC,-81.71863179455036,30.188933706923006
RECOVERY FILTRATION PRODUCTS,-81.71955807199497,30.18061345450448
AMERICLEAN,-80.38279443564636,25.68509010552616
AMOCO SERVICE STATION #4175,-80.30010260766261,25.76350465532424
AMOCO SERVICE STATION #138,-80.31010260970996,25.733004647437877
EDISON COMMUNITY COLLEGE STUDENT SERVICES BUILDING,-81.88805750682711,26.551948737719776
PINELLAS TOWING & RECOVERY,-82.69679083095866,27.76185710136099
USCG ALLIGATOR REEF LIGHT,-80.61694712379123,24.8502821928734
FLORIDA DEP DSCP D138 #509501347,-80.07920600208449,26.367532757104247
KIOSK COMMUNICATIONS INC,-81.04689459241081,29.245569388899
DAN BOWES AUTO BODY,-82.72602106591789,27.894563605240926
IMPERIAL CLEANERS,-80.08861368660037,26.956393850014273
BROWARD COUNTY DRIFTWOOD MIDDLE SCHOOL,-80.22902342617749,26.03447686474116
MOBIL OIL CORP SS #608 (#11194),-80.31185253345063,26.022827943011972
MOBIL OIL CORP SS #E24,-80.20528036243992,25.983338046374804
MOBIL OIL CORP SS #A00 (#10824),-80.24950260575686,26.286504788740658
MOBIL OIL CORP SS #CVM,-80.1943025884398,26.244004779411835
MOBIL OIL CORP SS #A38 (#15795),-80.15500257420743,26.16660476052922
MOBIL OIL CORP SS #A38 (#15795),-80.15500257420743,26.16660476052922
MOBIL OIL CORP SS #H2N (#11207),-80.15134649329313,26.273843677815886
MOBIL OIL CORP SS #152,-80.17650258280061,26.244504779716912
BROWARD COUNTY ATLANTIC VOCATIONAL CNTR,-80.18921269761684,26.243602946211766
CIRCLE K #7431,-82.02055869621303,26.982504925462884
LAFRANCE CLEANERS,-82.07511918418217,26.96453361384895
SAFETY - KLEEN SYSTEMS INC,-82.13183581333041,27.016782292430197
"PONTA GORDE RECYCLING CTR, CITY OF",-82.04608484137349,26.932994496322625
CUSTOM AUTO COLLISION CENTER,-80.12471176130451,26.22416677554202
TONYS DI MAR DIESEL,-80.22961370599012,26.08413926545874
BROWARD DISPOSAL CORP,-80.13820257167188,26.232604777480553
BROWARD DISPOSAL CORP,-80.13820257167188,26.232604777480553
JOHNNIE & MACK PAINT & BODY,-80.1711896060781,26.12196166517691
RADIATOR EXPRESS INC,-80.20200259069297,26.256304782187602
A & A ORANGE PARK GARAGE INC,-81.70146178846564,30.17015798013964
ALLENS AUTO ELECTRIC,-81.70937020205395,30.031614003678996
GARBER CHRYSLER PLYMOUTH DODGE TRUCKS,-81.68692994513768,30.004787802782804
ISLAND IMPORTS & HOME DECOR,-81.74405885707715,30.175534453171956
CUMBERLAND FARMS #1074,-81.5569975011846,28.69402479958878
FORKLIFTS OF CENTRAL FLORIDA,-81.4241196785712,28.504980312618507
CUMBERLAND FARMS #0958,-81.31028631343325,28.546113658563023
CUMBERLAND FARMS #0934,-81.46733716508398,28.552882573082275
CUMBERLAND FARMS STORE #0930,-81.31828075901703,28.52397754208277
AMOCO SERVICE STATION #60022,-81.38932455893345,28.539977460074084
TALLAHASSEE MOTORS COLLISION CENTER,-84.32819558787587,30.44637766430118
SCOTT SCHAFFER WOOD WORKING,-82.78847780650807,27.91755710890076
AUTO REPAIR & TOWING CENTER,-81.41622564941147,28.545240238634353
GLOBAL PRINTING SERVICE,-81.74319622174771,30.30196173240661
NORTHSIDE DISCOUNT AUTO PAINT & BODY,-81.68055870718972,30.391672421739848
"MELBOURNE FLEET MGMNT, CITY OF",-80.66959750097983,28.105069677187366
BP OIL CO #24619,-80.22230258420684,25.750604653735483
SHELL #136669,-80.32573861567232,25.808750665920012
BP OIL CO #01631,-80.41680263962786,25.678504631096864
BP OIL CO #24604,-80.2672025975493,25.76450465610762
BROWARD COUNTY HALLANDALE HIGH SCHOOL,-80.17305813049072,25.9836158249822
MIRAMAR GULF #24471,-80.20083591673703,25.983338046368843
COAST LINE MARKING,-80.17730257852895,26.078104737513357
VOGUE TIRE & RUBBER CO,-80.17970258263787,26.193904767052164
GA BRAUN INC,-80.18016538865089,26.203877491832998
BROWARD COUNTY PLANTATION MIDDLE SCHOOL,-80.23881851522621,26.136626306677638
BROWARD COUNTY SILVER LAKES MIDDLE SCHO,-80.22742412434798,26.214091437297125
BROWARD COUNTY TEQUESTA TRACE MIDDLE SC,-80.39323350440417,26.105674351569984
BROWARD COUNTY NOVA HIGH SCHOOL,-80.23730540229302,26.07577848604912
SUNOCO FOOD MART,-80.15350257303972,26.13690475272493
1 HOUR MARTINIZING,-80.13833590202287,26.121949193607577
RICK CASE ACURA HYUNDAI,-80.20296178226478,26.134628417796677
ENVIRONMENTAL PETRO RECOVERY,-80.13983590408355,26.21108810575138
SUNSHINE AUTO REPAIRS,-80.14239851099258,25.996412662158257
CHATEAU FRENCH DRY CLEANERS INC,-80.23166926363456,26.157782534782008
RYBARS CLEANERS,-80.22194703605213,26.060838065469845
DRY CLEAN USA,-80.25270537834152,26.062331704171704
KEMP INDUSTRIES INC,-80.13149087412013,26.195081712315936
ALL FLORIDA WATER,-80.24028037993725,26.26222700547269
STRAWN MILLWORK,-85.04365751507103,30.44477503237803
BURNT STORE CLEANERS,-82.02704058495851,26.89094406886244
AMOCO SERVICE STATION #6350,-81.26849463344392,28.50951642857385
AMOCO #60203,-81.28923352840295,28.51628309564801
KILGORES AUTOMOTIVE SERVICE,-81.3265015938973,28.479691975488436
POWER & PUMPS INC,-81.38390577969069,28.546421989592794
PROFESSIONAL IMPORTS,-81.3891974486412,28.575866441354634
MOBIL OIL CORP SS #J0J,-81.40010255910022,28.45095979940216
J & J MOBIL,-81.40042883712532,28.473040861052638
ANGELO PAINT & BODY INC,-80.2600379279157,25.73353312086117
FEDERAL EXPRESS CORP,-80.31797483552914,25.791790662388458
307 WEEKS TERRACE,-81.40998833637266,26.4149086301071
BP OIL CO #24596,-80.22220258804857,25.92770469828169
BP OIL CO #24611,-80.20960258286264,25.848704679049057
JIMI MITCHELL DESIGNS INC,-80.17179643400063,25.889306356419155
JIMI MITCHELL DESIGNS INC,-80.17179643400063,25.889306356419155
GENERAL ELECTRIC CO,-80.3350026185409,25.81861577945296
SUN TERMINAL INC,-80.24996359401102,25.814258669355652
MIAMI CHILDRENS HOSPITAL,-80.2954486053055,25.742129650170952
LUIS DRY CLEANERS,-80.29110260669718,25.848304676694855
PHIL SMITH CHRYSLER PLYMOUTH JEEP EAGLE,-80.4800026529079,25.464449019729752
ELEGANCE CLEANERS,-81.30125722973096,28.624017316223487
MOBIL OIL CORP SS #CVE,-80.2368019052555,26.208156158635173
BROWARD COUNTY COOPER CITY HIGH SCHOOL,-80.27292910602344,26.045767283467374
DRY CLEAN USA,-80.12916923612332,26.26333811892162
PRIDE CLEANERS,-80.22861370691616,26.163338091392294
SUNBELT PLATING CO INC,-81.04654181472904,29.244049944309154
DAYTON ARMATURE WORKS INC,-81.0236993067521,29.22257605132534
EARLS PAINT & BODY SHOP,-81.04734848159913,29.252143001740418
KELLER KITCHEN CABINETS,-81.35689189812645,29.022802661603272
SHERWIN WILLIAMS CO,-81.02158624997362,29.213291604492095
LEES TRUCKING CO INC,-81.01191957840105,29.145949922006423
ORANGE CITY COLLISION,-81.29791471077813,28.94093272673961
HUNTLEY JIFFY FOOD STORES #104,-81.24446129514217,28.564341442534893
STAR ENTERPRISE,-81.27536408095885,28.538755324231566
STAR ENTERPRISE,-81.47259469114839,28.450471964291797
BELLSOUTH ORLDFLME 33221,-81.4302530154874,28.57019977213663
WRECK A MENDED AUTO BODY INC,-81.38204188845818,28.516708094263873
RICHARD H SILKEY INC,-81.29767339389855,28.565116690997836
OZALID CORP,-81.41376620192301,28.456750940132412
UNIQUE WALL FASHION INC,-80.25289103968544,25.839953786943042
AMERICLEAN,-80.16117445893796,25.925734198908216
AMERICLEAN COLONIAL,-80.19722479927078,25.750282431492977
TARGET WOODWORKS INC,-80.33416928572453,25.818615780038915
BARRON COLLIER POST PIT,-81.45833629584475,26.41944924159006
INTERSTATE CHEVRON INC,-82.64861453570624,30.150061227387848
USDVA V A MEDICAL CENTER,-82.63583111730517,30.180832012320185
ADVANCE DRY CLEANERS,-82.67059512655442,30.181034761520255
ANDERSON INDUSTRIES INC,-82.66917009918643,30.18417234581742
FLORIDA ACS FORESTRY CENTRAL SHOP,-82.59465213283654,30.184376209195914
BP OIL CO #24575,-82.68000343490746,30.184172346010726
PET CHEMICALS,-80.31744761457317,25.84446067523868
TAUDTES CHEMICAL COATINGS INC,-80.21472480410725,25.762782434170198
ALLMAND BOATS INC,-80.32278039462297,25.888893575845987
ALL ENVIRONMENTAL SERVICES INC,-81.7138227369046,30.17944012154858
A B DICK CO,-81.34668354652433,28.545848101842267
ALL FOREIGN CAR PARTS & REPAIR,-81.3593279929538,28.51362198281723
BOBS BARRICADES INC,-81.41913251167809,28.54961687859536
CUSTOM PLUS,-81.2964050050543,28.587059001720597
PMG FINISHING,-81.42774848560391,28.510290091519305
WHITEFORD NATIONAL EASE INC,-81.4012585577782,28.405271955145395
GENTRY CLEANERS,-81.39843911664556,28.530591013401793
ORANGE COUNTY DATA SYSTEMS,-81.37706966600845,28.541113655253152
MCQUAY SERVICE,-81.43086412519939,28.49851086614194
OLD TIME FURNITURE,-81.40336967515981,28.57339699622108
ORTHO MEDICAL WASTE MGT INC,-81.05971401050198,29.17761128927392
MIKES PAINT & BODY SHOP,-84.3809697843086,30.10419369515232
ST JOSEPH LAND & DEV CO,-84.18111575886851,30.19917638948568
WALTON DODGE,-86.12385308412759,30.723972118156702
WALTON COUNTY COLLISION CENTER INC,-86.1501065522447,30.437152802365958
PERDUE FARMS,-86.06656209526993,30.726136843033764
ASGROW FLORIDA CO,-82.53118258215585,27.521346212663353
MANATEE COUNTY SCHOOL DISTRICT,-82.52895974609224,27.475263035460305
CONSERVATION CONSULTANTS INC,-82.57255303768923,27.51804026670175
CUSTOM ZIEBART II INC,-82.57489550958371,27.452457945151085
ECONO AUTO PAINTING,-82.56242847852896,27.49257781643915
BP OIL CO #24527,-80.47570265109812,25.46230457471375
BP OIL CO #24600,-80.35250262057416,25.687804635087346
BP OIL CO #24601,-80.3739026279504,25.732404645898704
BP OIL CO #24614,-80.21580258385215,25.802604666716537
BP OIL CO #24608,-80.25530259475816,25.7715046583643
BP OIL CO #24599,-80.2067025801587,25.79500466534951
BP OIL CO #01380,-80.41600264018945,25.729704643942895
BUTLER AUTO SYSTEMS INC,-80.21449958395736,25.847126677658125
PIPLEX COMMUNICATIONS INC,-80.32382061499665,25.793875662103048
DAYTON ANDREWS JEEP EAGLE,-82.57853177496165,28.836162280005038
ALL CUSTOM CABINETRY & MANUFACTURING,-81.6988045039498,30.009188331310302
MEK SMALL ENGINE REPAIR,-81.8650341663762,30.07311078635298
CHEVRON PRODUCTS COMPANY #51353,-81.75273683084568,30.15000916908828
COLLIER CHRYSLER PLYMOUTH INC,-81.76593635071713,26.15005030651774
FPL GOLDEN GATE,-81.6378580091662,26.221712743536827
MORLEYS AUTO BODY & TRIM SHOP,-81.77781632754328,26.212731571838663
GULFGATE MOBIL STATION #02 - A20,-81.7708073237775,26.129545968504907
BP,-81.800247916447,26.17410828449827
CLUB AT PELICAN BAY,-81.8013990841058,26.214607516959756
NAPLES IMPORTS VOLVO,-81.79124069070787,26.148324500404946
IMMOKALEE PUBLIC WORK DIVISION,-81.41278072574329,26.39528257007764
MUNICIPAL SUPPLY & SIGN CO,-81.79275024756953,26.153530723963875
WINDSTAR COUNTRY CLUB,-81.77950229779357,26.114564658558596
NAPLES PRINTING CO,-81.79195121850337,26.146857971893905
ASGROW FLORIDA CO,-81.76111415472405,26.158338058678364
US FWS -  FL PANTHER NATL WILDL REFUGE,-81.3456259228726,26.178261738830557
US FWS -  FL PANTHER NATL WILDL REFUGE,-81.3456259228726,26.178261738830557
NAPLES HIGH SCHOOL,-81.7372252578644,26.116671382651585
PRIMETEC INC,-81.7708328518155,26.161355948605028
RITZ CARLTON HOTEL INC,-81.82140595273667,26.25205413637852
"NAPLES EQUIPMENT MGT, CITY OF",-81.73889192454452,26.11667138214487
CIRCLE K #4835,-81.72490725358477,26.083027041130894
BRADENTON BP #318,-82.5757605086384,27.43506296895789
PENSKE AUTO CENTER,-82.57748387133385,27.46386361484128
MOBIL #2 - DV8,-82.57575525923001,27.448041471403513
MANATEE COUNTY FLEET SERVICES,-82.55183758669273,27.476495840200208
ASI INC,-82.54794372266389,27.433928830469203
STAR ENTERPRISE,-82.5321335512163,27.41847554913719
BRADENTON LINCOLN MERCURY,-82.56385959044404,27.475946728568434
CHEVRON STATION #200321,-82.48051848345519,27.49324245707412
CHEVRON STATION #200102,-82.5051118764952,27.389380598320052
GARCIAS AUTO BODY,-82.5532330590965,27.491889705462132
BROWARD COUNTY MARGATE MIDDLE SCHOOL,-80.21113064822464,26.23658391623214
MIDAS MUFFLER,-82.58515130687981,28.895191849157168
DAVES CUSTOM PAINT & BODY,-82.56968860480396,28.791155102871112
TOUCH OF QUALITY CLEANERS,-82.34400498469945,28.83826414799381
WINN DIXIE #8,-81.79844856478829,30.121989355068827
BELLSOUTH PNFMFLCR 31380,-81.81062106331599,29.979745432461492
E AND D CAR CARE CENTER,-81.75063916350405,30.15139069717001
F & H CONTRACTORS,-82.58832555611247,28.833994862261108
IMIA LLC,-81.40577398813859,30.392692818531728
STAR ENTERPRISE,-82.46835305169662,28.918766830084394
HOMOSASSA TIRE,-82.56022421278341,28.782850989948397
CUSTOM FIBERGLASS COACHES,-82.55262065434248,28.767922319756913
